strain,carbon_source,replicate,name,mass_frac,localization,cog_category,cog_letter,growth_rate_hr,source
NCM3722,10 mM glucose-6-phosphate + 10 mM gluconate,0,pspa,6.54953e-05,phi_cyto,information storage and processing,K,1.1240224549620734,Mori et al. 2021
NCM3722,12 mM arabinose,0,pspa,6.564078e-05,phi_cyto,information storage and processing,K,0.8487516496652392,Mori et al. 2021
NCM3722,20 mM mannitol,0,pspa,9.030717e-05,phi_cyto,information storage and processing,K,0.9041050181216675,Mori et al. 2021
NCM3722,24 mM xylose + 20 mM oxaloacetate,0,pspa,8.667561e-05,phi_cyto,information storage and processing,K,0.8317766166719343,Mori et al. 2021
NCM3722,40 mM glycerol + 30 mM succinate,0,pspa,9.404163e-05,phi_cyto,information storage and processing,K,0.7701635339554948,Mori et al. 2021
BW25113,M9_glucose,0,pspa,0.0002596280670213,phi_cyto,information storage and processing,K,0.6931471805599453,Soufi et al. 2015
REL606,gluconate_growth,0,pspa,6.214926955282672e-05,phi_cyto,information storage and processing,K,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,pspa,8.203703580973129e-05,phi_cyto,information storage and processing,K,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,pspa,6.46352403349398e-05,phi_cyto,information storage and processing,K,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,pspa,5.220538642437445e-05,phi_cyto,information storage and processing,K,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,pspa,6.214926955282672e-05,phi_cyto,information storage and processing,K,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,pspa,8.203703580973129e-05,phi_cyto,information storage and processing,K,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,pspa,6.46352403349398e-05,phi_cyto,information storage and processing,K,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,pspa,5.220538642437445e-05,phi_cyto,information storage and processing,K,0.6630116912775283,Caglar et al. 2017
REL606,glucose_time_course,0,pspa,5.185171293246247e-05,phi_cyto,information storage and processing,K,0.7747553284413429,Caglar et al. 2017
REL606,glucose_time_course,0,pspa,5.185171293246247e-05,phi_cyto,information storage and processing,K,0.7747553284413429,Caglar et al. 2017
REL606,glucose_time_course,0,pspa,5.185171293246247e-05,phi_cyto,information storage and processing,K,0.7747553284413429,Caglar et al. 2017
REL606,glucose_time_course,0,pspa,5.185171293246247e-05,phi_cyto,information storage and processing,K,0.7747553284413429,Caglar et al. 2017
REL606,glucose_time_course,0,pspa,5.185171293246247e-05,phi_cyto,information storage and processing,K,0.7747553284413429,Caglar et al. 2017
REL606,glucose_time_course,0,pspa,5.185171293246247e-05,phi_cyto,information storage and processing,K,0.7747553284413429,Caglar et al. 2017
MG1655,MOPS complete,0,pspa,0.0001027136911368,phi_cyto,information storage and processing,K,1.934364224818452,Li et al. 2014
MG1655,MOPS complete without methionine,0,pspa,0.0001076459407566,phi_cyto,information storage and processing,K,1.5693898427772346,Li et al. 2014
MG1655,MOPS minimal,0,pspa,0.0001071374014057,phi_cyto,information storage and processing,K,0.738700370046123,Li et al. 2014
BW25113,glucose_minimal,0,pspa,0.0004262178237474,phi_cyto,information storage and processing,K,0.21,Peebo et al. 2015
BW25113,glucose_minimal,0,pspa,0.000423427488134,phi_cyto,information storage and processing,K,0.22,Peebo et al. 2015
BW25113,glucose_minimal,0,pspa,0.0004038364442367,phi_cyto,information storage and processing,K,0.26,Peebo et al. 2015
BW25113,glucose_minimal,0,pspa,0.0004442145628687,phi_cyto,information storage and processing,K,0.31,Peebo et al. 2015
BW25113,glucose_minimal,0,pspa,0.000380748796626,phi_cyto,information storage and processing,K,0.36,Peebo et al. 2015
BW25113,glucose_minimal,0,pspa,0.0003456698879926,phi_cyto,information storage and processing,K,0.41,Peebo et al. 2015
BW25113,glucose_minimal,0,pspa,0.0003234915563948,phi_cyto,information storage and processing,K,0.46,Peebo et al. 2015
BW25113,glucose_minimal,0,pspa,0.0002823877533114,phi_cyto,information storage and processing,K,0.51,Peebo et al. 2015
BW25113,rich,0,pspa,0.0004722758508551,phi_cyto,information storage and processing,K,0.25,Peebo et al. 2015
BW25113,rich,0,pspa,0.000545002696364,phi_cyto,information storage and processing,K,0.35,Peebo et al. 2015
BW25113,rich,0,pspa,0.0005816052363549,phi_cyto,information storage and processing,K,0.42,Peebo et al. 2015
BW25113,rich,0,pspa,0.0004605374882778,phi_cyto,information storage and processing,K,0.45,Peebo et al. 2015
BW25113,rich,0,pspa,0.0004368341443224,phi_cyto,information storage and processing,K,0.53,Peebo et al. 2015
BW25113,rich,0,pspa,0.0004067369386245,phi_cyto,information storage and processing,K,0.55,Peebo et al. 2015
BW25113,rich,0,pspa,0.0003194813351096,phi_cyto,information storage and processing,K,0.63,Peebo et al. 2015
BW25113,rich,0,pspa,0.0002942938781578,phi_cyto,information storage and processing,K,0.65,Peebo et al. 2015
BW25113,rich,0,pspa,0.0002951793649706,phi_cyto,information storage and processing,K,0.73,Peebo et al. 2015
BW25113,rich,0,pspa,0.0002735852562513,phi_cyto,information storage and processing,K,0.74,Peebo et al. 2015
BW25113,rich,0,pspa,0.0002833688845198,phi_cyto,information storage and processing,K,0.78,Peebo et al. 2015
BW25113,rich,0,pspa,0.0002360103741033,phi_cyto,information storage and processing,K,0.82,Peebo et al. 2015
BW25113,42C,0,pspa,0.0001637673254286,phi_cyto,information storage and processing,K,0.66,Schmidt et al. 2016
BW25113,acetate,0,pspa,0.0001731624061157,phi_cyto,information storage and processing,K,0.3,Schmidt et al. 2016
BW25113,chemostat_u0.12,0,pspa,0.0001117783450347,phi_cyto,information storage and processing,K,0.12,Schmidt et al. 2016
BW25113,chemostat_u0.2,0,pspa,0.0001228848742283,phi_cyto,information storage and processing,K,0.2,Schmidt et al. 2016
BW25113,chemostat_u0.35,0,pspa,0.0001304029381603,phi_cyto,information storage and processing,K,0.35,Schmidt et al. 2016
BW25113,chemostat_u0.5,0,pspa,0.0001360935554565,phi_cyto,information storage and processing,K,0.5,Schmidt et al. 2016
BW25113,fructose,0,pspa,0.0001936641065947,phi_cyto,information storage and processing,K,0.65,Schmidt et al. 2016
BW25113,fumarate,0,pspa,0.0001511000507907,phi_cyto,information storage and processing,K,0.42,Schmidt et al. 2016
BW25113,galactose,0,pspa,0.0001390516378964,phi_cyto,information storage and processing,K,0.26,Schmidt et al. 2016
BW25113,glucosamine,0,pspa,0.0001335304809413,phi_cyto,information storage and processing,K,0.46,Schmidt et al. 2016
BW25113,glucose,0,pspa,0.0001626152539905,phi_cyto,information storage and processing,K,0.58,Schmidt et al. 2016
BW25113,glycerol,0,pspa,0.0002579136035409,phi_cyto,information storage and processing,K,0.47,Schmidt et al. 2016
BW25113,glycerol_pAA,0,pspa,8.904147334831058e-05,phi_cyto,information storage and processing,K,1.27,Schmidt et al. 2016
BW25113,lb_miller,0,pspa,8.619195187551362e-05,phi_cyto,information storage and processing,K,1.9,Schmidt et al. 2016
BW25113,mannose,0,pspa,0.0001824503954254,phi_cyto,information storage and processing,K,0.47,Schmidt et al. 2016
BW25113,osmotic_stress_glucose,0,pspa,0.0001243823962848,phi_cyto,information storage and processing,K,0.55,Schmidt et al. 2016
BW25113,pH6,0,pspa,0.000130474388312,phi_cyto,information storage and processing,K,0.63,Schmidt et al. 2016
BW25113,pyruvate,0,pspa,0.0002189866492582,phi_cyto,information storage and processing,K,0.4,Schmidt et al. 2016
BW25113,succinate,0,pspa,0.0001625565458336,phi_cyto,information storage and processing,K,0.44,Schmidt et al. 2016
BW25113,xylose,0,pspa,0.0001576439048348,phi_cyto,information storage and processing,K,0.55,Schmidt et al. 2016
MG1655,glucose_minimal,0,pspa,0.0004360029286642,phi_cyto,information storage and processing,K,0.11,Valgepea et al. 2013
MG1655,glucose_minimal,0,pspa,0.0005166018410107,phi_cyto,information storage and processing,K,0.21,Valgepea et al. 2013
MG1655,glucose_minimal,0,pspa,0.0004678245035142,phi_cyto,information storage and processing,K,0.31,Valgepea et al. 2013
MG1655,glucose_minimal,0,pspa,0.000470379501712,phi_cyto,information storage and processing,K,0.4,Valgepea et al. 2013
MG1655,glucose_minimal,0,pspa,0.000385067908345,phi_cyto,information storage and processing,K,0.49,Valgepea et al. 2013
NCM3722,0.2% galactose,0,pspb,1.715051e-05,phi_mem,Not Assigned,X,0.4892803627481966,Mori et al. 2021
EQ353,0.2% glucose,0,pspb,1.4799783333333335e-05,phi_mem,Not Assigned,X,0.69,Mori et al. 2021
NQ1243,0.2% glucose,0,pspb,2.135679e-05,phi_mem,Not Assigned,X,0.55,Mori et al. 2021
NQ1243,0.2% glucose,0,pspb,1.9872025e-05,phi_mem,Not Assigned,X,0.56,Mori et al. 2021
NQ1243,0.2% glucose,0,pspb,1.502096e-05,phi_mem,Not Assigned,X,0.69,Mori et al. 2021
NQ1243,0.2% glucose,0,pspb,1.547634e-05,phi_mem,Not Assigned,X,0.71,Mori et al. 2021
NQ1243,0.2% glucose,0,pspb,2.146241e-05,phi_mem,Not Assigned,X,0.72,Mori et al. 2021
NQ1243,0.2% glucose,0,pspb,1.460791e-05,phi_mem,Not Assigned,X,0.81,Mori et al. 2021
NQ1390,0.2% glucose,0,pspb,2.204673e-05,phi_mem,Not Assigned,X,0.33,Mori et al. 2021
NQ1390,0.2% glucose,0,pspb,2.367709e-05,phi_mem,Not Assigned,X,0.34,Mori et al. 2021
NQ1390,0.2% glucose,0,pspb,2.267753e-05,phi_mem,Not Assigned,X,0.35,Mori et al. 2021
NQ1390,0.2% glucose,0,pspb,1.853989e-05,phi_mem,Not Assigned,X,0.48,Mori et al. 2021
NQ1390,0.2% glucose,0,pspb,1.805881e-05,phi_mem,Not Assigned,X,0.49,Mori et al. 2021
NQ1390,0.2% glucose,0,pspb,2.125925e-05,phi_mem,Not Assigned,X,0.5,Mori et al. 2021
EQ 59,0.2% melibiose,0,pspb,1.854874e-05,phi_mem,Not Assigned,X,0.6817841120261757,Mori et al. 2021
NCM3722,0.4% sodium acetate,0,pspb,1.500107e-05,phi_mem,Not Assigned,X,0.5010702510071894,Mori et al. 2021
NCM3722,10 mM glucose-6-phosphate + 10 mM gluconate,0,pspb,1.208899e-05,phi_mem,Not Assigned,X,1.1240224549620734,Mori et al. 2021
NCM3722,12 mM arabinose,0,pspb,1.286689e-05,phi_mem,Not Assigned,X,0.8487516496652392,Mori et al. 2021
NCM3722,20 mM mannitol,0,pspb,1.380418e-05,phi_mem,Not Assigned,X,0.9041050181216675,Mori et al. 2021
NCM3722,24 mM xylose + 20 mM oxaloacetate,0,pspb,1.272488e-05,phi_mem,Not Assigned,X,0.8317766166719343,Mori et al. 2021
NCM3722,40 mM glycerol + 30 mM succinate,0,pspb,1.204145e-05,phi_mem,Not Assigned,X,0.7701635339554948,Mori et al. 2021
BW25113,M9_glucose,0,pspb,0.0,phi_mem,Not Assigned,X,0.6931471805599453,Soufi et al. 2015
MG1655,MOPS complete,0,pspb,7.287935797653643e-06,phi_mem,Not Assigned,X,1.934364224818452,Li et al. 2014
MG1655,MOPS complete without methionine,0,pspb,1.0974455733987252e-05,phi_mem,Not Assigned,X,1.5693898427772346,Li et al. 2014
MG1655,MOPS minimal,0,pspb,1.468208468172924e-05,phi_mem,Not Assigned,X,0.738700370046123,Li et al. 2014
BW25113,glucose_minimal,0,pspb,3.503414136734071e-05,phi_mem,Not Assigned,X,0.21,Peebo et al. 2015
BW25113,glucose_minimal,0,pspb,,phi_mem,Not Assigned,X,0.22,Peebo et al. 2015
BW25113,glucose_minimal,0,pspb,4.3703676570332336e-05,phi_mem,Not Assigned,X,0.26,Peebo et al. 2015
BW25113,glucose_minimal,0,pspb,,phi_mem,Not Assigned,X,0.31,Peebo et al. 2015
BW25113,glucose_minimal,0,pspb,2.100967626005664e-05,phi_mem,Not Assigned,X,0.36,Peebo et al. 2015
BW25113,glucose_minimal,0,pspb,,phi_mem,Not Assigned,X,0.41,Peebo et al. 2015
BW25113,glucose_minimal,0,pspb,,phi_mem,Not Assigned,X,0.46,Peebo et al. 2015
BW25113,glucose_minimal,0,pspb,,phi_mem,Not Assigned,X,0.51,Peebo et al. 2015
BW25113,rich,0,pspb,,phi_mem,Not Assigned,X,0.25,Peebo et al. 2015
BW25113,rich,0,pspb,,phi_mem,Not Assigned,X,0.35,Peebo et al. 2015
BW25113,rich,0,pspb,4.4819505688642e-05,phi_mem,Not Assigned,X,0.42,Peebo et al. 2015
BW25113,rich,0,pspb,,phi_mem,Not Assigned,X,0.45,Peebo et al. 2015
BW25113,rich,0,pspb,,phi_mem,Not Assigned,X,0.53,Peebo et al. 2015
BW25113,rich,0,pspb,,phi_mem,Not Assigned,X,0.55,Peebo et al. 2015
BW25113,rich,0,pspb,2.457605358106619e-05,phi_mem,Not Assigned,X,0.63,Peebo et al. 2015
BW25113,rich,0,pspb,,phi_mem,Not Assigned,X,0.65,Peebo et al. 2015
BW25113,rich,0,pspb,2.3887740433527334e-05,phi_mem,Not Assigned,X,0.73,Peebo et al. 2015
BW25113,rich,0,pspb,,phi_mem,Not Assigned,X,0.74,Peebo et al. 2015
BW25113,rich,0,pspb,2.4983930419936603e-05,phi_mem,Not Assigned,X,0.78,Peebo et al. 2015
BW25113,rich,0,pspb,,phi_mem,Not Assigned,X,0.82,Peebo et al. 2015
BW25113,42C,0,pspb,2.110297544024904e-05,phi_mem,Not Assigned,X,0.66,Schmidt et al. 2016
BW25113,acetate,0,pspb,1.57146890925397e-05,phi_mem,Not Assigned,X,0.3,Schmidt et al. 2016
BW25113,chemostat_u0.12,0,pspb,8.866810836812907e-06,phi_mem,Not Assigned,X,0.12,Schmidt et al. 2016
BW25113,chemostat_u0.2,0,pspb,1.3752760347417486e-05,phi_mem,Not Assigned,X,0.2,Schmidt et al. 2016
BW25113,chemostat_u0.35,0,pspb,1.1508133672449002e-05,phi_mem,Not Assigned,X,0.35,Schmidt et al. 2016
BW25113,chemostat_u0.5,0,pspb,8.787240370104892e-06,phi_mem,Not Assigned,X,0.5,Schmidt et al. 2016
BW25113,fructose,0,pspb,2.1348430555837364e-05,phi_mem,Not Assigned,X,0.65,Schmidt et al. 2016
BW25113,fumarate,0,pspb,1.2599480038162184e-05,phi_mem,Not Assigned,X,0.42,Schmidt et al. 2016
BW25113,galactose,0,pspb,9.836204728887242e-06,phi_mem,Not Assigned,X,0.26,Schmidt et al. 2016
BW25113,glucosamine,0,pspb,1.1377468101589655e-05,phi_mem,Not Assigned,X,0.46,Schmidt et al. 2016
BW25113,glucose,0,pspb,1.903151630105759e-05,phi_mem,Not Assigned,X,0.58,Schmidt et al. 2016
BW25113,glycerol,0,pspb,1.6001881988827602e-05,phi_mem,Not Assigned,X,0.47,Schmidt et al. 2016
BW25113,glycerol_pAA,0,pspb,7.907241147065824e-06,phi_mem,Not Assigned,X,1.27,Schmidt et al. 2016
BW25113,lb_miller,0,pspb,8.844694620245814e-06,phi_mem,Not Assigned,X,1.9,Schmidt et al. 2016
BW25113,mannose,0,pspb,2.0711685465956903e-05,phi_mem,Not Assigned,X,0.47,Schmidt et al. 2016
BW25113,osmotic_stress_glucose,0,pspb,1.073458934470882e-05,phi_mem,Not Assigned,X,0.55,Schmidt et al. 2016
BW25113,pH6,0,pspb,1.7289956688204243e-05,phi_mem,Not Assigned,X,0.63,Schmidt et al. 2016
BW25113,pyruvate,0,pspb,2.382113341922325e-05,phi_mem,Not Assigned,X,0.4,Schmidt et al. 2016
BW25113,succinate,0,pspb,1.5899005527633708e-05,phi_mem,Not Assigned,X,0.44,Schmidt et al. 2016
BW25113,xylose,0,pspb,2.678925301221002e-05,phi_mem,Not Assigned,X,0.55,Schmidt et al. 2016
MG1655,glucose_minimal,0,pspb,4.399919720517237e-06,phi_mem,Not Assigned,X,0.11,Valgepea et al. 2013
MG1655,glucose_minimal,0,pspb,5.488549645757624e-06,phi_mem,Not Assigned,X,0.21,Valgepea et al. 2013
MG1655,glucose_minimal,0,pspb,6.033678877578206e-06,phi_mem,Not Assigned,X,0.31,Valgepea et al. 2013
MG1655,glucose_minimal,0,pspb,5.086495974336841e-06,phi_mem,Not Assigned,X,0.4,Valgepea et al. 2013
MG1655,glucose_minimal,0,pspb,4.47978980206759e-06,phi_mem,Not Assigned,X,0.49,Valgepea et al. 2013
NCM3722,0.2% galactose,0,pspc,1.489004e-05,phi_mem,information storage and processing,K,0.4892803627481966,Mori et al. 2021
EQ353,0.2% glucose,0,pspc,1.0630772333333331e-05,phi_mem,information storage and processing,K,0.69,Mori et al. 2021
NQ1243,0.2% glucose,0,pspc,1.096371e-05,phi_mem,information storage and processing,K,0.55,Mori et al. 2021
NQ1243,0.2% glucose,0,pspc,9.590208e-06,phi_mem,information storage and processing,K,0.56,Mori et al. 2021
NQ1243,0.2% glucose,0,pspc,1.121073e-05,phi_mem,information storage and processing,K,0.69,Mori et al. 2021
NQ1243,0.2% glucose,0,pspc,9.620738e-06,phi_mem,information storage and processing,K,0.71,Mori et al. 2021
NQ1243,0.2% glucose,0,pspc,1.181262e-05,phi_mem,information storage and processing,K,0.72,Mori et al. 2021
NQ1243,0.2% glucose,0,pspc,1.036078e-05,phi_mem,information storage and processing,K,0.81,Mori et al. 2021
NQ1390,0.2% glucose,0,pspc,1.047893e-05,phi_mem,information storage and processing,K,0.33,Mori et al. 2021
NQ1390,0.2% glucose,0,pspc,1.644794e-05,phi_mem,information storage and processing,K,0.34,Mori et al. 2021
NQ1390,0.2% glucose,0,pspc,1.34468e-05,phi_mem,information storage and processing,K,0.35,Mori et al. 2021
NQ1390,0.2% glucose,0,pspc,1.093787e-05,phi_mem,information storage and processing,K,0.48,Mori et al. 2021
NQ1390,0.2% glucose,0,pspc,1.126505e-05,phi_mem,information storage and processing,K,0.49,Mori et al. 2021
NQ1390,0.2% glucose,0,pspc,1.291189e-05,phi_mem,information storage and processing,K,0.5,Mori et al. 2021
EQ 59,0.2% melibiose,0,pspc,1.139017e-05,phi_mem,information storage and processing,K,0.6817841120261757,Mori et al. 2021
NCM3722,0.4% sodium acetate,0,pspc,1.060332e-05,phi_mem,information storage and processing,K,0.5010702510071894,Mori et al. 2021
NCM3722,12 mM arabinose,0,pspc,8.723437e-06,phi_mem,information storage and processing,K,0.8487516496652392,Mori et al. 2021
NCM3722,20 mM mannitol,0,pspc,9.688072e-06,phi_mem,information storage and processing,K,0.9041050181216675,Mori et al. 2021
NCM3722,24 mM xylose + 20 mM oxaloacetate,0,pspc,8.689054e-06,phi_mem,information storage and processing,K,0.8317766166719343,Mori et al. 2021
NCM3722,40 mM glycerol + 30 mM succinate,0,pspc,9.120608e-06,phi_mem,information storage and processing,K,0.7701635339554948,Mori et al. 2021
REL606,gluconate_growth,0,pspc,2.636242659696572e-06,phi_mem,information storage and processing,K,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,pspc,2.636242659696572e-06,phi_mem,information storage and processing,K,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,pspc,2.636242659696572e-06,phi_mem,information storage and processing,K,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,pspc,2.636242659696572e-06,phi_mem,information storage and processing,K,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,pspc,2.636242659696572e-06,phi_mem,information storage and processing,K,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,pspc,2.636242659696572e-06,phi_mem,information storage and processing,K,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,pspc,2.636242659696572e-06,phi_mem,information storage and processing,K,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,pspc,2.636242659696572e-06,phi_mem,information storage and processing,K,0.6630116912775283,Caglar et al. 2017
MG1655,MOPS complete,0,pspc,9.890059763095286e-06,phi_mem,information storage and processing,K,1.934364224818452,Li et al. 2014
MG1655,MOPS complete without methionine,0,pspc,1.1385330497474872e-05,phi_mem,information storage and processing,K,1.5693898427772346,Li et al. 2014
MG1655,MOPS minimal,0,pspc,1.047434715535268e-05,phi_mem,information storage and processing,K,0.738700370046123,Li et al. 2014
BW25113,M9_glucose,0,pspd,4.033547037926334e-07,phi_mem,Not Assigned,X,0.6931471805599453,Soufi et al. 2015
MG1655,MOPS complete,0,pspd,1.961378526172258e-06,phi_mem,Not Assigned,X,1.934364224818452,Li et al. 2014
MG1655,MOPS minimal,0,pspd,2.975525041630823e-06,phi_mem,Not Assigned,X,0.738700370046123,Li et al. 2014
NCM3722,0.2% galactose,0,pspe,0.0001654486,phi_peri,metabolism,P,0.4892803627481966,Mori et al. 2021
EQ353,0.2% glucose,0,pspe,4.828537666666667e-05,phi_peri,metabolism,P,0.69,Mori et al. 2021
NQ1243,0.2% glucose,0,pspe,9.151997e-05,phi_peri,metabolism,P,0.55,Mori et al. 2021
NQ1243,0.2% glucose,0,pspe,9.091556e-05,phi_peri,metabolism,P,0.56,Mori et al. 2021
NQ1243,0.2% glucose,0,pspe,8.604845e-05,phi_peri,metabolism,P,0.69,Mori et al. 2021
NQ1243,0.2% glucose,0,pspe,7.158189e-05,phi_peri,metabolism,P,0.71,Mori et al. 2021
NQ1243,0.2% glucose,0,pspe,8.241716e-05,phi_peri,metabolism,P,0.72,Mori et al. 2021
NQ1243,0.2% glucose,0,pspe,4.196882e-05,phi_peri,metabolism,P,0.81,Mori et al. 2021
NQ1390,0.2% glucose,0,pspe,0.000100892,phi_peri,metabolism,P,0.33,Mori et al. 2021
NQ1390,0.2% glucose,0,pspe,0.0001033276,phi_peri,metabolism,P,0.34,Mori et al. 2021
NQ1390,0.2% glucose,0,pspe,0.0001008709,phi_peri,metabolism,P,0.35,Mori et al. 2021
NQ1390,0.2% glucose,0,pspe,0.0001104223,phi_peri,metabolism,P,0.48,Mori et al. 2021
NQ1390,0.2% glucose,0,pspe,9.903146e-05,phi_peri,metabolism,P,0.49,Mori et al. 2021
NQ1390,0.2% glucose,0,pspe,0.000104907,phi_peri,metabolism,P,0.5,Mori et al. 2021
EQ 59,0.2% melibiose,0,pspe,8.813834e-05,phi_peri,metabolism,P,0.6817841120261757,Mori et al. 2021
NCM3722,0.4% sodium acetate,0,pspe,0.0001849544,phi_peri,metabolism,P,0.5010702510071894,Mori et al. 2021
NCM3722,10 mM glucose-6-phosphate + 10 mM gluconate,0,pspe,3.198385e-05,phi_peri,metabolism,P,1.1240224549620734,Mori et al. 2021
NCM3722,12 mM arabinose,0,pspe,2.971203e-05,phi_peri,metabolism,P,0.8487516496652392,Mori et al. 2021
NCM3722,20 mM mannitol,0,pspe,6.071227e-05,phi_peri,metabolism,P,0.9041050181216675,Mori et al. 2021
NCM3722,24 mM xylose + 20 mM oxaloacetate,0,pspe,5.503651e-05,phi_peri,metabolism,P,0.8317766166719343,Mori et al. 2021
NCM3722,40 mM glycerol + 30 mM succinate,0,pspe,7.175334e-05,phi_peri,metabolism,P,0.7701635339554948,Mori et al. 2021
BW25113,M9_glucose,0,pspe,0.0,phi_peri,metabolism,P,0.6931471805599453,Soufi et al. 2015
REL606,gluconate_growth,0,pspe,8.9519522142541e-06,phi_peri,metabolism,P,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,pspe,1.2308934294599389e-05,phi_peri,metabolism,P,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,pspe,6.713964160690575e-06,phi_peri,metabolism,P,0.6630116912775283,Caglar et al. 2017
REL606,gluconate_growth,0,pspe,5.594970133908812e-06,phi_peri,metabolism,P,0.6630116912775283,Caglar et al. 2017
REL606,glucose_time_course,0,pspe,6.0886115973865656e-06,phi_peri,metabolism,P,0.7747553284413429,Caglar et al. 2017
REL606,glucose_time_course,0,pspe,1.0147685995644277e-05,phi_peri,metabolism,P,0.7747553284413429,Caglar et al. 2017
REL606,glucose_time_course,0,pspe,1.0147685995644277e-05,phi_peri,metabolism,P,0.7747553284413429,Caglar et al. 2017
MG1655,MOPS complete,0,pspe,4.357512626367394e-05,phi_peri,metabolism,P,1.934364224818452,Li et al. 2014
MG1655,MOPS complete without methionine,0,pspe,3.336244783692127e-05,phi_peri,metabolism,P,1.5693898427772346,Li et al. 2014
